,province/state,country,latitude,longitude,confirmed,deaths,recovered,year,month,day
19659,fujian,china,26.0789,117.9874,351,1,305,2020,4,7
19660,gansu,china,37.8099,101.0583,139,2,132,2020,4,7
19661,guangdong,china,23.3417,113.4244,1533,8,1401,2020,4,7
19662,guangxi,china,23.8298,108.7881,254,2,252,2020,4,7
19663,guizhou,china,26.8154,106.8748,146,2,144,2020,4,7
19664,hainan,china,19.1959,109.7453,168,6,162,2020,4,7
19665,hebei,china,39.549,116.1306,327,6,312,2020,4,7
19666,heilongjiang,china,47.861999999999995,127.7615,544,13,469,2020,4,7
19667,henan,china,33.882,113.61399999999999,1276,22,1252,2020,4,7
19668,hong kong,china,22.3,114.2,935,4,216,2020,4,7
19669,hubei,china,30.9756,112.2707,67803,3212,64073,2020,4,7
19670,hunan,china,27.6104,111.7088,1019,4,1014,2020,4,7
19671,inner mongolia,china,44.0935,113.9448,121,1,74,2020,4,7
19672,jiangsu,china,32.9711,119.455,651,0,633,2020,4,7
19673,jiangxi,china,27.614,115.7221,937,1,935,2020,4,7
19674,jilin,china,43.6661,126.1923,98,1,92,2020,4,7
19675,liaoning,china,41.2956,122.6085,144,2,130,2020,4,7
19676,macau,china,22.1667,113.55,44,0,10,2020,4,7
19677,ningxia,china,37.2692,106.1655,75,0,75,2020,4,7
19678,qinghai,china,35.7452,95.9956,18,0,18,2020,4,7
19679,shaanxi,china,35.1917,108.8701,256,3,246,2020,4,7
19680,shandong,china,36.3427,118.1498,781,7,755,2020,4,7
19681,shanghai,china,31.201999999999998,121.4491,538,6,406,2020,4,7
19682,shanxi,china,37.5777,112.2922,138,0,133,2020,4,7
19683,sichuan,china,30.6171,102.7103,560,3,541,2020,4,7
19684,tianjin,china,39.3054,117.323,180,3,151,2020,4,7
19685,tibet,china,31.6927,88.0924,1,0,1,2020,4,7
19686,xinjiang,china,41.1129,85.2401,76,3,73,2020,4,7
19687,yunnan,china,24.974,101.48700000000001,184,2,173,2020,4,7
19688,zhejiang,china,29.1832,120.0934,1265,1,1230,2020,4,7
19689,no_province/state,colombia,4.5709,-74.2973,1780,50,100,2020,4,7
19690,no_province/state,congo ,-4.0383,21.7587,45,5,2,2020,4,7
19691,no_province/state,congo ,-4.0383,21.7587,180,18,9,2020,4,7
19692,no_province/state,costa rica,9.7489,-83.7534,483,2,24,2020,4,7
19693,no_province/state,cote d'ivoire,7.54,-5.5471,349,3,41,2020,4,7
19694,no_province/state,croatia,45.1,15.2,1282,18,167,2020,4,7
19695,no_province/state,cuba,22.0,-80.0,396,11,27,2020,4,7
19696,no_province/state,cyprus,35.1264,33.4299,494,9,47,2020,4,7
19697,no_province/state,czechia,49.8175,15.472999999999999,5017,88,172,2020,4,7
19698,faroe islands,denmark,61.8926,-6.9118,184,0,120,2020,4,7
19699,greenland,denmark,71.7069,-42.6043,11,0,10,2020,4,7
19700,no_province/state,denmark,56.2639,9.5018,5071,203,1491,2020,4,7
19701,no_province/state,djibouti,11.8251,42.5903,90,0,9,2020,4,7
19702,no_province/state,dominican republic,18.7357,-70.1627,1956,98,36,2020,4,7
19703,no_province/state,ecuador,-1.8312,-78.1834,3747,191,100,2020,4,7
19704,no_province/state,egypt,26.0,30.0,1450,94,276,2020,4,7
19705,no_province/state,el salvador,13.7942,-88.8965,78,4,5,2020,4,7
19706,no_province/state,equatorial guinea,1.5,10.0,16,0,3,2020,4,7
19707,no_province/state,eritrea,15.1794,39.7823,31,0,0,2020,4,7
19708,no_province/state,estonia,58.5953,25.0136,1149,21,69,2020,4,7
19709,no_province/state,eswatini,-26.5225,31.4659,10,0,4,2020,4,7
19710,no_province/state,ethiopia,9.145,40.4897,52,2,4,2020,4,7
19711,no_province/state,fiji,-17.7134,178.065,15,0,0,2020,4,7
19712,no_province/state,finland,64.0,26.0,2308,34,300,2020,4,7
19713,french guiana,france,3.9339,-53.1258,72,0,34,2020,4,7
19714,french polynesia,france,-17.6797,149.4068,47,0,0,2020,4,7
19715,guadeloupe,france,16.25,-61.5833,139,7,31,2020,4,7
19716,mayotte,france,-12.8275,45.1662,171,2,22,2020,4,7
19717,new caledonia,france,-20.9043,165.618,18,0,1,2020,4,7
19718,reunion,france,-21.1351,55.2471,358,0,40,2020,4,7
19719,saint barthelemy,france,17.9,-62.8333,6,0,1,2020,4,7
19720,st martin,france,18.0708,-63.0501,32,2,7,2020,4,7
19721,martinique,france,14.6415,-61.0242,152,4,50,2020,4,7
19722,no_province/state,france,46.2276,2.2137,78167,10328,19337,2020,4,7
19723,no_province/state,gabon,-0.8037,11.6094,30,1,1,2020,4,7
19724,no_province/state,gambia,13.4432,-15.3101,4,1,2,2020,4,7
19725,no_province/state,georgia,42.3154,43.3569,196,3,46,2020,4,7
19726,no_province/state,germany,51.0,9.0,107663,2016,36081,2020,4,7
19727,no_province/state,ghana,7.9465,-1.0232,287,5,31,2020,4,7
19728,no_province/state,greece,39.0742,21.8243,1832,81,269,2020,4,7
19729,no_province/state,guatemala,15.7835,-90.2308,77,3,17,2020,4,7
19730,no_province/state,guinea,9.9456,-9.6966,144,0,5,2020,4,7
19731,no_province/state,guyana,5.0,-58.75,33,5,8,2020,4,7
19732,no_province/state,haiti,18.9712,-72.2852,25,1,0,2020,4,7
19733,no_province/state,holy see,41.9029,12.4534,7,0,0,2020,4,7
19734,no_province/state,honduras,15.2,-86.2419,305,22,6,2020,4,7
19735,no_province/state,hungary,47.1625,19.5033,817,47,71,2020,4,7
19736,no_province/state,iceland,64.9631,-19.0208,1586,6,559,2020,4,7
19737,no_province/state,india,21.0,78.0,5311,150,421,2020,4,7
19738,no_province/state,indonesia,-0.7893,113.9213,2738,221,204,2020,4,7
19739,no_province/state,iran,32.0,53.0,62589,3872,27039,2020,4,7
19740,no_province/state,iraq,33.0,44.0,1122,65,373,2020,4,7
19741,no_province/state,ireland,53.1424,-7.6921,5709,210,25,2020,4,7
19742,no_province/state,israel,31.0,35.0,9248,65,770,2020,4,7
19743,no_province/state,italy,43.0,12.0,135586,17127,24392,2020,4,7
19744,no_province/state,jamaica,18.1096,-77.2975,63,3,8,2020,4,7
19745,no_province/state,japan,36.0,138.0,3906,92,592,2020,4,7
19746,no_province/state,jordan,31.24,36.51,353,6,138,2020,4,7
19747,no_province/state,kazakhstan,48.0196,66.9237,697,6,51,2020,4,7
19748,no_province/state,kenya,-0.0236,37.9062,172,6,7,2020,4,7
19749,no_province/state,south korea,36.0,128.0,10331,192,6694,2020,4,7
19750,no_province/state,kuwait,29.5,47.75,743,1,105,2020,4,7
19751,no_province/state,kyrgyzstan,41.2044,74.7661,228,4,33,2020,4,7
19752,no_province/state,latvia,56.8796,24.6032,548,2,16,2020,4,7
19753,no_province/state,lebanon,33.8547,35.8623,548,19,62,2020,4,7
19754,no_province/state,liberia,6.4281,-9.4295,14,3,3,2020,4,7
19755,no_province/state,liechtenstein,47.14,9.55,78,1,55,2020,4,7
19756,no_province/state,lithuania,55.1694,23.8813,880,15,8,2020,4,7
19757,no_province/state,luxembourg,49.8153,6.1296,2970,44,500,2020,4,7
19758,no_province/state,madagascar,-18.7669,46.8691,88,0,7,2020,4,7
19759,no_province/state,malaysia,2.5,112.5,3963,63,1321,2020,4,7
19760,no_province/state,maldives,3.2028,73.2207,19,0,13,2020,4,7
19761,no_province/state,malta,35.9375,14.3754,293,0,5,2020,4,7
19762,no_province/state,mauritania,21.0079,10.9408,6,1,2,2020,4,7
19763,no_province/state,mauritius,-20.2,57.5,268,7,8,2020,4,7
19764,no_province/state,mexico,23.6345,-102.5528,2439,125,633,2020,4,7
19765,no_province/state,moldova,47.4116,28.3699,1056,22,40,2020,4,7
19766,no_province/state,monaco,43.7333,7.4167,79,1,4,2020,4,7
19767,no_province/state,mongolia,46.8625,103.8467,15,0,4,2020,4,7
19768,no_province/state,montenegro,42.5,19.3,241,2,4,2020,4,7
19769,no_province/state,morocco,31.7917,-7.0926,1184,90,93,2020,4,7
19770,no_province/state,namibia,-22.9576,18.4904,16,0,3,2020,4,7
19771,no_province/state,nepal,28.1667,84.25,9,0,1,2020,4,7
19772,aruba,netherlands,12.5186,-70.0358,74,0,14,2020,4,7
19773,curacao,netherlands,12.1696,-68.99,13,1,7,2020,4,7
19774,sint maarten,netherlands,18.0425,-63.0548,40,6,1,2020,4,7
19775,no_province/state,netherlands,52.1326,5.2913,19580,2101,250,2020,4,7
19776,no_province/state,new zealand,-40.9006,174.886,1160,1,241,2020,4,7
19777,no_province/state,nicaragua,12.8654,-85.2072,6,1,0,2020,4,7
19778,no_province/state,niger,17.6078,8.0817,278,11,26,2020,4,7
19779,no_province/state,nigeria,9.082,8.6753,254,6,44,2020,4,7
19780,no_province/state,north macedonia,41.6086,21.7453,599,26,30,2020,4,7
19781,no_province/state,norway,60.472,8.4689,6086,89,32,2020,4,7
19782,no_province/state,oman,21.0,57.0,371,2,67,2020,4,7
19783,no_province/state,pakistan,30.3753,69.3451,4035,57,429,2020,4,7
19784,no_province/state,panama,8.538,-80.7821,2100,55,14,2020,4,7
19785,no_province/state,papua new guinea,-6.315,143.9555,2,0,0,2020,4,7
19786,no_province/state,paraguay,-23.4425,-58.4438,115,5,15,2020,4,7
19787,no_province/state,peru,-9.19,-75.0152,2954,107,1301,2020,4,7
19788,no_province/state,philippines,13.0,122.0,3764,177,84,2020,4,7
19789,no_province/state,poland,51.9194,19.1451,4848,129,191,2020,4,7
19790,no_province/state,portugal,39.3999,-8.2245,12442,345,184,2020,4,7
19791,no_province/state,qatar,25.3548,51.1839,2057,6,150,2020,4,7
19792,no_province/state,romania,45.9432,24.9668,4417,197,460,2020,4,7
19793,no_province/state,russia,60.0,90.0,7497,58,494,2020,4,7
19794,no_province/state,rwanda,-1.9403,29.8739,105,0,7,2020,4,7
19795,no_province/state,saint lucia,13.9094,-60.9789,14,0,1,2020,4,7
19796,no_province/state,saint vincent and the grenadines,12.9843,-61.2872,8,0,1,2020,4,7
19797,no_province/state,san marino,43.9424,12.4578,279,34,40,2020,4,7
19798,no_province/state,saudi arabia,24.0,45.0,2795,41,615,2020,4,7
19799,no_province/state,senegal,14.4974,-14.4524,237,2,105,2020,4,7
19800,no_province/state,serbia,44.0165,21.0059,2447,61,0,2020,4,7
19801,no_province/state,seychelles,-4.6796,55.492,11,0,0,2020,4,7
19802,no_province/state,singapore,1.2833,103.8333,1481,6,377,2020,4,7
19803,no_province/state,slovakia,48.669,19.699,581,2,13,2020,4,7
19804,no_province/state,slovenia,46.1512,14.9955,1059,36,102,2020,4,7
19805,no_province/state,somalia,5.1521,46.1996,8,0,1,2020,4,7
19806,no_province/state,south africa,-30.5595,22.9375,1749,13,95,2020,4,7
19807,no_province/state,spain,40.0,-4.0,141942,14045,43208,2020,4,7
19808,no_province/state,sri lanka,7.0,81.0,185,6,42,2020,4,7
19809,no_province/state,sudan,12.8628,30.2176,14,2,2,2020,4,7
19810,no_province/state,suriname,3.9193,-56.0278,10,1,0,2020,4,7
19811,no_province/state,sweden,63.0,16.0,7693,591,205,2020,4,7
19812,no_province/state,switzerland,46.8182,8.2275,22253,821,8704,2020,4,7
19813,no_province/state,taiwan*,23.7,121.0,376,5,57,2020,4,7
19814,no_province/state,tanzania,-6.369,34.8888,24,1,5,2020,4,7
19815,no_province/state,thailand,15.0,101.0,2258,27,888,2020,4,7
19816,no_province/state,togo,8.6195,0.8248,65,3,23,2020,4,7
19817,no_province/state,trinidad and tobago,10.6918,-61.2225,107,8,1,2020,4,7
19818,no_province/state,tunisia,34.0,9.0,623,23,25,2020,4,7
19819,no_province/state,turkey,38.9637,35.2433,34109,725,1582,2020,4,7
19820,no_province/state,uganda,1.0,32.0,52,0,0,2020,4,7
19821,no_province/state,ukraine,48.3794,31.1656,1462,45,28,2020,4,7
19822,no_province/state,united arab emirates,24.0,54.0,2359,12,186,2020,4,7
19823,bermuda,united kingdom,32.3078,-64.7505,39,2,17,2020,4,7
19824,cayman islands,united kingdom,19.3133,-81.2546,45,1,6,2020,4,7
19825,channel islands,united kingdom,49.3723,-2.3644,335,7,34,2020,4,7
19826,gibraltar,united kingdom,36.1408,-5.3536,113,0,60,2020,4,7
19827,isle of man,united kingdom,54.2361,-4.5481,150,1,73,2020,4,7
19828,montserrat,united kingdom,16.7425,-62.1874,9,0,0,2020,4,7
19829,no_province/state,united kingdom,55.3781,-3.4360000000000004,55242,6159,135,2020,4,7
19830,no_province/state,uruguay,-32.5228,-55.7658,424,7,150,2020,4,7
19831,no_province/state,us,37.0902,-95.7129,396223,12722,21763,2020,4,7
19832,no_province/state,uzbekistan,41.3775,64.5853,520,2,30,2020,4,7
19833,no_province/state,venezuela,6.4238,-66.5897,165,7,65,2020,4,7
19834,no_province/state,vietnam,16.0,108.0,249,0,123,2020,4,7
19835,no_province/state,zambia,-15.4167,28.2833,39,1,7,2020,4,7
19836,no_province/state,zimbabwe,-20.0,30.0,11,2,0,2020,4,7
19837,no_province/state,dominica,15.415,-61.371,15,0,1,2020,4,7
19838,no_province/state,grenada,12.1165,-61.678999999999995,12,0,0,2020,4,7
19839,no_province/state,mozambique,-18.665695,35.529562,10,0,0,2020,4,7
19840,no_province/state,syria,34.802075,38.99681500000001,19,2,0,2020,4,7
19841,no_province/state,timor-leste,-8.874217,125.727539,1,0,0,2020,4,7
19842,no_province/state,belize,13.1939,-59.5432,7,1,0,2020,4,7
19843,no_province/state,laos,19.856270000000002,102.495496,14,0,0,2020,4,7
19844,no_province/state,libya,26.3351,17.228331,20,1,1,2020,4,7
19845,no_province/state,west bank and gaza,31.9522,35.2332,261,1,42,2020,4,7
19846,no_province/state,guinea-bissau,11.8037,-15.1804,33,0,0,2020,4,7
19847,no_province/state,mali,17.570692,-3.996166000000001,56,5,12,2020,4,7
19848,no_province/state,saint kitts and nevis,17.357822,-62.782998,11,0,0,2020,4,7
19849,northwest territories,canada,64.8255,-124.8457,5,0,0,2020,4,7
19850,yukon,canada,64.2823,-135.0,7,0,0,2020,4,7
19851,no_province/state,kosovo,42.602636,20.902977,170,4,24,2020,4,7
19852,no_province/state,burma,21.9162,95.956,22,1,0,2020,4,7
19853,anguilla,united kingdom,18.2206,-63.0686,3,0,0,2020,4,7
19854,british virgin islands,united kingdom,18.4207,-64.64,3,0,0,2020,4,7
19855,turks and caicos islands,united kingdom,21.69400000000001,-71.7979,8,1,0,2020,4,7
19856,no_province/state,botswana,-22.3285,24.6849,6,1,0,2020,4,7
19857,no_province/state,burundi,-3.3731,29.9189,3,0,0,2020,4,7
19858,no_province/state,sierra leone,8.460555000000001,-11.779889,6,0,0,2020,4,7
19859,no_province/state,malawi,-13.254307999999998,34.301525,8,1,0,2020,4,7
19860,falkland islands,united kingdom,-51.7963,-59.5236,2,0,0,2020,4,7
19861,saint pierre and miquelon,france,46.8852,-56.3159,1,0,0,2020,4,7
19862,no_province/state,south sudan,6.8770000000000024,31.307,2,0,0,2020,4,7
19863,no_province/state,western sahara,24.2155,-12.8858,4,0,0,2020,4,7
19864,no_province/state,sao tome and principe,0.18636,6.613081,4,0,0,2020,4,7
19865,no_province/state,yemen,15.552726999999999,48.516388,0,0,0,2020,4,7
19866,no_province/state,afghanistan,33.0,65.0,444,14,29,2020,4,8
19867,no_province/state,albania,41.1533,20.1683,400,22,154,2020,4,8
19868,no_province/state,algeria,28.0339,1.6596,1572,205,237,2020,4,8
19869,no_province/state,andorra,42.5063,1.5218,564,23,52,2020,4,8
19870,no_province/state,angola,-11.2027,17.8739,19,2,2,2020,4,8
19871,no_province/state,antigua and barbuda,17.0608,-61.7964,19,2,0,2020,4,8
19872,no_province/state,argentina,-38.4161,-63.6167,1715,63,358,2020,4,8
19873,no_province/state,armenia,40.0691,45.0382,881,9,114,2020,4,8
19874,australian capital territory,australia,-35.4735,149.0124,99,2,40,2020,4,8
19875,new south wales,australia,-33.8688,151.2093,2734,21,4,2020,4,8
19876,northern territory,australia,-12.4634,130.8456,28,0,2,2020,4,8
19877,queensland,australia,-28.0167,153.4,943,4,173,2020,4,8
19878,south australia,australia,-34.9285,138.6007,415,2,53,2020,4,8
19879,tasmania,australia,-41.4545,145.9707,98,3,26,2020,4,8
19880,victoria,australia,-37.8136,144.9631,1212,12,620,2020,4,8
19881,western australia,australia,-31.9505,115.8605,481,6,162,2020,4,8
19882,no_province/state,austria,47.5162,14.5501,12942,273,4512,2020,4,8
19883,no_province/state,azerbaijan,40.1431,47.5769,822,8,63,2020,4,8
19884,no_province/state,bahamas,25.0343,-77.3963,40,7,5,2020,4,8
19885,no_province/state,bahrain,26.0275,50.55,823,5,477,2020,4,8
19886,no_province/state,bangladesh,23.685,90.3563,218,20,33,2020,4,8
19887,no_province/state,barbados,13.1939,-59.5432,63,3,8,2020,4,8
19888,no_province/state,belarus,53.7098,27.9534,1066,13,77,2020,4,8
19889,no_province/state,belgium,50.8333,4.0,23403,2240,4681,2020,4,8
19890,no_province/state,benin,9.3077,2.3158,26,1,5,2020,4,8
19891,no_province/state,bhutan,27.5142,90.4336,5,0,2,2020,4,8
19892,no_province/state,bolivia,-16.2902,-63.5887,210,15,2,2020,4,8
19893,no_province/state,bosnia and herzegovina,43.9159,17.6791,804,34,79,2020,4,8
19894,no_province/state,brazil,-14.235,-51.9253,16170,819,127,2020,4,8
19895,no_province/state,brunei,4.5353,114.7277,135,1,91,2020,4,8
19896,no_province/state,bulgaria,42.7339,25.4858,593,24,42,2020,4,8
19897,no_province/state,burkina faso,12.2383,-1.5616,414,23,134,2020,4,8
19898,no_province/state,cabo verde,16.5388,-23.0418,7,1,1,2020,4,8
19899,no_province/state,cambodia,11.55,104.9167,117,0,63,2020,4,8
19900,no_province/state,cameroon,3.8480000000000003,11.5021,730,10,60,2020,4,8
19901,alberta,canada,53.9333,-116.5765,1373,26,0,2020,4,8
19902,british columbia,canada,49.2827,-123.1207,1291,43,0,2020,4,8
19903,manitoba,canada,53.7609,-98.8139,217,3,0,2020,4,8
19904,new brunswick,canada,46.5653,-66.4619,105,0,0,2020,4,8
19905,newfoundland and labrador,canada,53.1355,-57.6604,228,1,0,2020,4,8
19906,nova scotia,canada,44.681999999999995,-63.7443,310,1,0,2020,4,8
19907,ontario,canada,51.2538,-85.3232,5276,153,0,2020,4,8
19908,prince edward island,canada,46.5107,-63.4168,25,1,0,2020,4,8
19909,quebec,canada,52.9399,-73.5491,10031,175,0,2020,4,8
19910,saskatchewan,canada,52.9399,-106.4509,260,3,0,2020,4,8
19911,no_province/state,central african republic,6.6111,20.9394,8,0,0,2020,4,8
19912,no_province/state,chad,15.4542,18.7322,10,0,2,2020,4,8
19913,no_province/state,chile,-35.6751,-71.543,5546,48,1115,2020,4,8
19914,anhui,china,31.8257,117.2264,990,6,984,2020,4,8
19915,beijing,china,40.1824,116.4142,588,8,455,2020,4,8
19916,chongqing,china,30.0572,107.874,579,6,570,2020,4,8
19917,fujian,china,26.0789,117.9874,351,1,308,2020,4,8
19918,gansu,china,37.8099,101.0583,139,2,133,2020,4,8
19919,guangdong,china,23.3417,113.4244,1536,8,1411,2020,4,8
19920,guangxi,china,23.8298,108.7881,254,2,252,2020,4,8
19921,guizhou,china,26.8154,106.8748,146,2,144,2020,4,8
19922,hainan,china,19.1959,109.7453,168,6,162,2020,4,8
19923,hebei,china,39.549,116.1306,327,6,312,2020,4,8
19924,heilongjiang,china,47.861999999999995,127.7615,569,13,470,2020,4,8
19925,henan,china,33.882,113.61399999999999,1276,22,1252,2020,4,8
19926,hong kong,china,22.3,114.2,960,4,264,2020,4,8
19927,hubei,china,30.9756,112.2707,67803,3213,64142,2020,4,8
19928,hunan,china,27.6104,111.7088,1019,4,1014,2020,4,8
19929,inner mongolia,china,44.0935,113.9448,124,1,74,2020,4,8
19930,jiangsu,china,32.9711,119.455,651,0,633,2020,4,8
19931,jiangxi,china,27.614,115.7221,937,1,935,2020,4,8
19932,jilin,china,43.6661,126.1923,98,1,93,2020,4,8
19933,liaoning,china,41.2956,122.6085,144,2,131,2020,4,8
19934,macau,china,22.1667,113.55,45,0,10,2020,4,8
19935,ningxia,china,37.2692,106.1655,75,0,75,2020,4,8
19936,qinghai,china,35.7452,95.9956,18,0,18,2020,4,8
19937,shaanxi,china,35.1917,108.8701,256,3,246,2020,4,8
19938,shandong,china,36.3427,118.1498,783,7,755,2020,4,8
19939,shanghai,china,31.201999999999998,121.4491,543,7,418,2020,4,8
19940,shanxi,china,37.5777,112.2922,163,0,134,2020,4,8
19941,sichuan,china,30.6171,102.7103,560,3,541,2020,4,8
19942,tianjin,china,39.3054,117.323,180,3,152,2020,4,8
19943,tibet,china,31.6927,88.0924,1,0,1,2020,4,8
19944,xinjiang,china,41.1129,85.2401,76,3,73,2020,4,8
19945,yunnan,china,24.974,101.48700000000001,184,2,173,2020,4,8
19946,zhejiang,china,29.1832,120.0934,1266,1,1232,2020,4,8
19947,no_province/state,colombia,4.5709,-74.2973,2054,54,123,2020,4,8
19948,no_province/state,congo ,-4.0383,21.7587,45,5,2,2020,4,8
19949,no_province/state,congo ,-4.0383,21.7587,180,18,9,2020,4,8
19950,no_province/state,costa rica,9.7489,-83.7534,502,3,29,2020,4,8
19951,no_province/state,cote d'ivoire,7.54,-5.5471,384,3,48,2020,4,8
19952,no_province/state,croatia,45.1,15.2,1343,19,179,2020,4,8
19953,no_province/state,cuba,22.0,-80.0,457,12,27,2020,4,8
19954,no_province/state,cyprus,35.1264,33.4299,526,9,52,2020,4,8
19955,no_province/state,czechia,49.8175,15.472999999999999,5312,99,233,2020,4,8
19956,faroe islands,denmark,61.8926,-6.9118,184,0,131,2020,4,8
19957,greenland,denmark,71.7069,-42.6043,11,0,11,2020,4,8
19958,no_province/state,denmark,56.2639,9.5018,5402,218,1621,2020,4,8
19959,no_province/state,djibouti,11.8251,42.5903,135,0,25,2020,4,8
19960,no_province/state,dominican republic,18.7357,-70.1627,2111,108,50,2020,4,8
19961,no_province/state,ecuador,-1.8312,-78.1834,4450,242,140,2020,4,8
19962,no_province/state,egypt,26.0,30.0,1560,103,305,2020,4,8
19963,no_province/state,el salvador,13.7942,-88.8965,93,5,9,2020,4,8
19964,no_province/state,equatorial guinea,1.5,10.0,18,0,3,2020,4,8
